gene_human,gene_mouse,entrez_id_human,MGI,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO
DMBX1,Dmbx1,127343,MGI:2153518,140477.0,,1.0
DMC1,Dmc1,11144,MGI:105393,13404.0,,1.0
DMD,Dmd,1756,MGI:94909,13405.0,1.0,2.0
DMGDH,Dmgdh,29958,MGI:1921379,74129.0,1.0,1.0
DMKN,Dmkn,93099,MGI:1920962,73712.0,,0.0
DMP1,Dmp1,1758,MGI:94910,13406.0,1.0,2.0
DMPK,Dmpk,1760,MGI:94906,13400.0,2.0,1.0
DMRT1,Dmrt1,1761,MGI:1354733,50796.0,1.0,1.0
DMRT2,Dmrt2,10655,MGI:1330307,226049.0,,1.0
DMRT3,Dmrt3,58524,MGI:2449470,240590.0,1.0,1.0
DMRTA1,Dmrta1,63951,MGI:2653627,242523.0,,1.0
DMRTA2,Dmrta2,63950,MGI:2653629,242620.0,,1.0
DMRTB1,Dmrtb1,63948,MGI:1927125,56296.0,,1.0
DMRTC2,Dmrtc2,63946,MGI:1918491,71241.0,,1.0
DMTF1,Dmtf1,9988,MGI:1344415,23857.0,,2.0
DMTN,Dmtn,2039,MGI:99670,13829.0,,0.0
DMWD,Dmwd,1762,MGI:94907,13401.0,,
DMXL1,Dmxl1,1657,MGI:2443926,240283.0,,
DMXL2,Dmxl2,23312,MGI:2444630,235380.0,1.0,2.0
DNA2,Dna2,1763,MGI:2443732,327762.0,1.0,1.0
DNAAF1,Dnaaf1,123872,MGI:1915520,68270.0,1.0,1.0
DNAAF10,Dnaaf10,116143,MGI:2144224,103784.0,,
DNAAF11,Dnaaf11,23639,MGI:1859553,54562.0,1.0,2.0
DNAAF2,Dnaaf2,55172,MGI:1923566,109065.0,1.0,2.0
DNAAF3,Dnaaf3,352909,MGI:3588207,436022.0,1.0,1.0
DNAAF4,Dnaaf4,161582,MGI:1914935,67685.0,1.0,2.0
DNAAF5,Dnaaf5,54919,MGI:3616079,433956.0,1.0,
DNAAF8,Dnaaf8,146562,MGI:1921934,74684.0,,
DNAAF9,Dnaaf9,25943,MGI:1923029,228602.0,,0.0
DNAH1,Dnah1,25981,MGI:107721,110084.0,1.0,1.0
DNAH10,Dnah10,196385,MGI:1860299,56087.0,0.0,1.0
DNAH11,Dnah11,8701,MGI:1100864,13411.0,1.0,2.0
DNAH12,Dnah12,201625,MGI:107720,110083.0,,
DNAH14,Dnah14,127602,MGI:2444525,240960.0,,
DNAH17,Dnah17,8632,MGI:1917176,69926.0,0.0,1.0
DNAH2,Dnah2,146754,MGI:107731,327954.0,0.0,1.0
DNAH3,Dnah3,55567,MGI:2683040,381917.0,,
DNAH5,Dnah5,1767,MGI:107718,110082.0,1.0,2.0
DNAH6,Dnah6,1768,MGI:107744,330355.0,,1.0
DNAH8,Dnah8,1769,MGI:107714,13417.0,0.0,1.0
DNAH9,Dnah9,1770,MGI:1289279,237806.0,1.0,1.0
DNAI1,Dnai1,27019,MGI:1916172,68922.0,1.0,2.0
DNAI2,Dnai2,64446,MGI:2685574,432611.0,1.0,1.0
DNAI3,Dnai3,126820,MGI:3045269,242253.0,,
DNAI4,Dnai4,79819,MGI:2385328,242584.0,,
DNAI7,Dnai7,55259,MGI:2444480,320662.0,,1.0
DNAJA1,Dnaja1,3301,MGI:1270129,15502.0,,1.0
DNAJA2,Dnaja2,10294,MGI:1931882,56445.0,,1.0
DNAJA3,Dnaja3,9093,MGI:1933786,83945.0,,2.0
DNAJA4,Dnaja4,55466,MGI:1927638,58233.0,,1.0
DNAJB1,Dnajb1,3337,MGI:1931874,81489.0,,
DNAJB11,Dnajb11,51726,MGI:1915088,67838.0,1.0,1.0
DNAJB12,Dnajb12,54788,MGI:1931881,56709.0,,1.0
DNAJB13,Dnajb13,374407,MGI:1916637,69387.0,1.0,
DNAJB14,Dnajb14,79982,MGI:1917854,70604.0,,1.0
DNAJB2,Dnajb2,3300,MGI:1928739,56812.0,1.0,0.0
DNAJB3,Dnajb3,414061,MGI:1306822,15504.0,,1.0
DNAJB4,Dnajb4,11080,MGI:1914285,67035.0,,1.0
DNAJB5,Dnajb5,25822,MGI:1930018,56323.0,,0.0
DNAJB6,Dnajb6,10049,MGI:1344381,23950.0,1.0,1.0
DNAJB7,Dnajb7,150353,MGI:1914012,57755.0,,1.0
DNAJB8,Dnajb8,165721,MGI:1922801,56691.0,,
DNAJB9,Dnajb9,4189,MGI:1351618,27362.0,,2.0
DNAJC1,Dnajc1,64215,MGI:103268,13418.0,,
DNAJC10,Dnajc10,54431,MGI:1914111,66861.0,,1.0
DNAJC11,Dnajc11,55735,MGI:2443386,230935.0,,2.0
DNAJC12,Dnajc12,56521,MGI:1353428,30045.0,1.0,1.0
DNAJC13,Dnajc13,23317,MGI:2676368,235567.0,1.0,1.0
DNAJC14,Dnajc14,85406,MGI:1921580,74330.0,,1.0
DNAJC15,Dnajc15,29103,MGI:1913398,66148.0,,2.0
DNAJC16,Dnajc16,23341,MGI:2442146,214063.0,,1.0
DNAJC17,Dnajc17,55192,MGI:1916658,69408.0,,1.0
DNAJC18,Dnajc18,202052,MGI:1923844,76594.0,,0.0
DNAJC2,Dnajc2,27000,MGI:99470,22791.0,,1.0
DNAJC21,Dnajc21,134218,MGI:1925371,78244.0,2.0,1.0
DNAJC22,Dnajc22,79962,MGI:1920028,72778.0,,
DNAJC24,Dnajc24,120526,MGI:1919522,99349.0,,1.0
DNAJC27,Dnajc27,51277,MGI:2443036,217378.0,,1.0
DNAJC28,Dnajc28,54943,MGI:2181053,246738.0,,0.0
DNAJC3,Dnajc3,5611,MGI:107373,100037258.0,1.0,2.0
DNAJC30,Dnajc30,84277,MGI:1913364,66114.0,2.0,1.0
DNAJC4,Dnajc4,3338,MGI:1927346,57431.0,,
DNAJC5,Dnajc5,80331,MGI:892995,13002.0,1.0,2.0
DNAJC5B,Dnajc5b,85479,MGI:1913576,66326.0,,1.0
DNAJC5G,Dnajc5g,285126,MGI:3045263,231098.0,,1.0
DNAJC6,Dnajc6,9829,MGI:1919935,72685.0,1.0,1.0
DNAJC7,Dnajc7,7266,MGI:1928373,56354.0,,1.0
DNAJC8,Dnajc8,22826,MGI:1915848,68598.0,,1.0
DNAJC9,Dnajc9,23234,MGI:1915326,108671.0,,1.0
DNAL1,Dnal1,83544,MGI:1921462,105000.0,1.0,2.0
DNAL4,Dnal4,10126,MGI:1859217,54152.0,1.0,1.0
DNALI1,Dnali1,7802,MGI:1922813,75563.0,,
DNASE1,Dnase1,1773,MGI:103157,13419.0,1.0,2.0
DNASE1L1,Dnase1l1,1774,MGI:109628,69537.0,,0.0
DNASE1L2,Dnase1l2,1775,MGI:1913955,66705.0,,2.0
DNASE1L3,Dnase1l3,1776,MGI:1314633,13421.0,2.0,2.0
DNASE2,Dnase2a,1777,MGI:1329019,13423.0,1.0,2.0
DNASE2B,Dnase2b,58511,MGI:1913283,56629.0,,1.0
DND1,Dnd1,373863,MGI:2447763,213236.0,,2.0
DNER,Dner,92737,MGI:2152889,227325.0,,1.0
DNHD1,Dnhd1,144132,MGI:1924755,77505.0,0.0,1.0
DNLZ,Dnlz,728489,MGI:106559,52838.0,,
DNM1,Dnm1,1759,MGI:107384,13429.0,1.0,2.0
DNM1L,Dnm1l,10059,MGI:1921256,74006.0,2.0,2.0
DNM2,Dnm2,1785,MGI:109547,13430.0,2.0,2.0
DNM3,Dnm3,26052,MGI:1341299,103967.0,,1.0
DNMBP,Dnmbp,23268,MGI:1917352,71972.0,0.0,2.0
DNMT1,Dnmt1,1786,MGI:94912,13433.0,1.0,2.0
DNMT3A,Dnmt3a,1788,MGI:1261827,13435.0,2.0,2.0
DNMT3B,Dnmt3b,1789,MGI:1261819,13436.0,2.0,2.0
DNMT3L,Dnmt3l,29947,MGI:1859287,54427.0,,2.0
DNPEP,Dnpep,23549,MGI:1278328,13437.0,,1.0
DNPH1,Dnph1,10591,MGI:3039376,381101.0,,
DNTT,Dntt,1791,MGI:98659,21673.0,,1.0
DNTTIP1,Dnttip1,116092,MGI:1923483,76233.0,,1.0
DNTTIP2,Dnttip2,30836,MGI:1923173,99480.0,,
DOC2A,Doc2a,8448,MGI:109446,13446.0,,1.0
DOC2B,Doc2b,8447,MGI:1100497,13447.0,,0.0
DOC2GP,Doc2g,390213,MGI:1926250,60425.0,,
DOCK1,Dock1,1793,MGI:2429765,330662.0,,2.0
DOCK10,Dock10,55619,MGI:2146320,210293.0,,1.0
DOCK11,Dock11,139818,MGI:1923224,75974.0,,1.0
DOCK2,Dock2,1794,MGI:2149010,94176.0,1.0,2.0
DOCK3,Dock3,1795,MGI:2429763,208869.0,1.0,1.0
DOCK4,Dock4,9732,MGI:1918006,238130.0,,1.0
DOCK5,Dock5,80005,MGI:2652871,68813.0,,1.0
DOCK6,Dock6,57572,MGI:1914789,319899.0,2.0,1.0
DOCK7,Dock7,85440,MGI:1914549,67299.0,1.0,2.0
DOCK8,Dock8,81704,MGI:1921396,76088.0,1.0,1.0
DOCK9,Dock9,23348,MGI:106321,105445.0,,1.0
DOHH,Dohh,83475,MGI:1915964,102115.0,1.0,2.0
DOK1,Dok1,1796,MGI:893587,13448.0,,2.0
DOK2,Dok2,9046,MGI:1332623,13449.0,,1.0
DOK3,Dok3,79930,MGI:1351490,27261.0,,1.0
DOK4,Dok4,55715,MGI:2148865,114255.0,,0.0
DOK5,Dok5,55816,MGI:1924079,76829.0,,
DOK6,Dok6,220164,MGI:3639495,623279.0,,0.0
DOK7,Dok7,285489,MGI:3584043,231134.0,1.0,2.0
DOLK,Dolk,22845,MGI:2677836,227697.0,2.0,1.0
DOLPP1,Dolpp1,57171,MGI:1914093,57170.0,,
DONSON,Donson,29980,MGI:1890621,60364.0,1.0,0.0
DOP1A,Dop1a,23033,MGI:1289294,320615.0,,1.0
DOP1B,Dop1b,9980,MGI:1917278,70028.0,,1.0
DOT1L,Dot1l,84444,MGI:2143886,208266.0,,2.0
DPAGT1,Dpagt1,1798,MGI:1196396,13478.0,2.0,1.0
DPCD,Dpcd,25911,MGI:1924407,226162.0,,2.0
DPEP1,Dpep1,1800,MGI:94917,13479.0,,
DPEP2,Dpep2,64174,MGI:2442042,319446.0,,
DPEP3,Dpep3,64180,MGI:1919104,71854.0,,1.0
DPF1,Dpf1,8193,MGI:1352748,29861.0,,0.0
DPF2,Dpf2,5977,MGI:109529,19708.0,2.0,2.0
DPF3,Dpf3,8110,MGI:1917377,70127.0,,1.0
DPH1,Dph1,1801,MGI:2151233,116905.0,1.0,2.0
DPH2,Dph2,1802,MGI:1914978,67728.0,1.0,0.0
DPH5,Dph5,51611,MGI:1916990,69740.0,1.0,
DPH6,Dph6,89978,MGI:1913882,66632.0,,1.0
DPH7,Dph7,92715,MGI:1914478,67228.0,,
DPM1,Dpm1,8813,MGI:1330239,13480.0,2.0,1.0
DPM2,Dpm2,8818,MGI:1330238,13481.0,2.0,1.0
DPM3,Dpm3,54344,MGI:1915813,68563.0,1.0,0.0
DPP10,Dpp10,57628,MGI:2442409,269109.0,,
DPP3,Dpp3,10072,MGI:1922471,75221.0,,2.0
DPP4,Dpp4,1803,MGI:94919,13482.0,,2.0
DPP6,Dpp6,1804,MGI:94921,13483.0,1.0,0.0
DPP7,Dpp7,29952,MGI:1933213,83768.0,,
DPP8,Dpp8,54878,MGI:1921638,74388.0,,1.0
DPP9,Dpp9,91039,MGI:2443967,224897.0,1.0,2.0
DPPA2,Dppa2,151871,MGI:2157523,73703.0,,1.0
DPPA3,Dppa3,359787,MGI:1920958,73708.0,,2.0
DPPA4,Dppa4,55211,MGI:2157525,73693.0,,1.0
DPT,Dpt,1805,MGI:1928392,56429.0,,1.0
DPY19L1,Dpy19l1,23333,MGI:1915685,244745.0,,1.0
DPY19L3,Dpy19l3,147991,MGI:2443952,233115.0,,1.0
DPY19L4,Dpy19l4,286148,MGI:2685869,381510.0,,
DPY30,Dpy30,84661,MGI:1913560,66310.0,,1.0
DPYD,Dpyd,1806,MGI:2139667,99586.0,1.0,1.0
DPYS,Dpys,1807,MGI:1928679,64705.0,1.0,
DPYSL2,Dpysl2,1808,MGI:1349763,12934.0,,0.0
DPYSL3,Dpysl3,1809,MGI:1349762,22240.0,,1.0
DPYSL4,Dpysl4,10570,MGI:1349764,26757.0,,0.0
DPYSL5,Dpysl5,56896,MGI:1929772,65254.0,1.0,1.0
DQX1,Dqx1,165545,MGI:2136388,93838.0,,
DR1,Dr1,1810,MGI:1100515,13486.0,,
DRAM1,Dram1,55332,MGI:1918962,71712.0,,1.0
DRAM2,Dram2,128338,MGI:1914421,67171.0,1.0,0.0
DRAP1,Drap1,10589,MGI:1913806,66556.0,,1.0
DRAXIN,Draxin,374946,MGI:1917683,70433.0,,1.0
DRC1,Drc1,92749,MGI:2685906,381738.0,1.0,2.0
DRC3,Drc3,83450,MGI:1921915,74665.0,,1.0
DRC7,Drc7,84229,MGI:2685616,330830.0,,1.0
DRD1,Drd1,1812,MGI:99578,13488.0,,2.0
DRD2,Drd2,1813,MGI:94924,13489.0,1.0,2.0
DRD3,Drd3,1814,MGI:94925,13490.0,1.0,2.0
DRD4,Drd4,1815,MGI:94926,13491.0,1.0,1.0
DRD5,Drd5,1816,MGI:94927,13492.0,1.0,1.0
DRG1,Drg1,4733,MGI:1343297,13494.0,,1.0
DRG2,Drg2,1819,MGI:1342307,13495.0,,1.0
DRGX,Drgx,644168,MGI:2148204,107751.0,,1.0
DROSHA,Drosha,29102,MGI:1261425,14000.0,,2.0
DRP2,Drp2,1821,MGI:107432,13497.0,,0.0
DSC1,Dsc1,1823,MGI:109173,13505.0,,1.0
DSC2,Dsc2,1824,MGI:103221,13506.0,1.0,1.0
DSC3,Dsc3,1825,MGI:1194993,13507.0,1.0,1.0
DSCAM,Dscam,1826,MGI:1196281,13508.0,,2.0
DSCAML1,Dscaml1,57453,MGI:2150309,114873.0,,1.0
DSCC1,Dscc1,79075,MGI:1919357,72107.0,,1.0
DSE,Dse,29940,MGI:2443455,212898.0,2.0,1.0
DSEL,Dsel,92126,MGI:2442948,319901.0,,0.0
DSG2,Dsg2,1829,MGI:1196466,13511.0,1.0,2.0
DSG3,Dsg3,1830,MGI:99499,13512.0,1.0,2.0
DSG4,Dsg4,147409,MGI:2661061,16769.0,1.0,2.0
DSN1,Dsn1,79980,MGI:1914184,66934.0,,
DSP,Dsp,1832,MGI:109611,109620.0,2.0,2.0
DSPP,Dspp,1834,MGI:109172,666279.0,1.0,2.0
DST,Dst,667,MGI:104627,13518.0,2.0,2.0
DSTN,Dstn,11034,MGI:1929270,56431.0,,1.0
DSTYK,Dstyk,25778,MGI:1925064,213452.0,1.0,0.0
DTD1,Dtd1,92675,MGI:1913294,66044.0,,
DTD2,Dtd2,112487,MGI:1923485,328092.0,,
DTHD1,Dthd1,401124,MGI:4937018,100322896.0,,
DTL,Dtl,51514,MGI:1924093,76843.0,,1.0
DTNA,Dtna,1837,MGI:106039,13527.0,1.0,2.0
DTNB,Dtnb,1838,MGI:1203728,13528.0,,1.0
DTNBP1,Dtnbp1,84062,MGI:2137586,94245.0,1.0,2.0
DTWD1,Dtwd1,56986,MGI:1916435,69185.0,,
DTWD2,Dtwd2,285605,MGI:1916107,68857.0,,
DTX1,Dtx1,1840,MGI:1352744,14357.0,,2.0
DTX2,Dtx2,113878,MGI:1921448,74198.0,,
DTX3,Dtx3,196403,MGI:2135752,80904.0,,0.0
DTX3L,Dtx3l,151636,MGI:2656973,209200.0,,1.0
DTX4,Dtx4,23220,MGI:2672905,207521.0,,2.0
DTYMK,Dtymk,1841,MGI:108396,21915.0,1.0,
DUBR,Dubr,344595,MGI:1915440,68190.0,,
DUOX1,Duox1,53905,MGI:2139422,99439.0,,
DUOX2,Duox2,50506,MGI:3036280,214593.0,1.0,2.0
DUOXA1,Duoxa1,90527,MGI:2384861,213696.0,,
DUOXA2,Duoxa2,405753,MGI:1914061,66811.0,1.0,2.0
DUS1L,Dus1l,64118,MGI:1915980,68730.0,,
DUS2,Dus2,54920,MGI:1913619,66369.0,,1.0
DUS3L,Dus3l,56931,MGI:2147092,224907.0,,
DUS4L,Dus4l,11062,MGI:1919166,71916.0,,
DUSP1,Dusp1,1843,MGI:105120,19252.0,,2.0
DUSP10,Dusp10,11221,MGI:1927070,63953.0,,1.0
DUSP11,Dusp11,8446,MGI:1919352,72102.0,,1.0
DUSP12,Dusp12,11266,MGI:1890614,80915.0,,1.0
DUSP13,Dusp13,51207,MGI:1351599,27389.0,,1.0
DUSP14,Dusp14,11072,MGI:1927168,56405.0,,2.0
DUSP15,Dusp15,128853,MGI:1934928,252864.0,,0.0
DUSP16,Dusp16,80824,MGI:1917936,70686.0,,2.0
DUSP18,Dusp18,150290,MGI:1922469,75219.0,,1.0
DUSP19,Dusp19,142679,MGI:1915332,68082.0,,
DUSP2,Dusp2,1844,MGI:101911,13537.0,,1.0
DUSP21,Dusp21,63904,MGI:1920797,73547.0,,
DUSP22,Dusp22,56940,MGI:1915926,105352.0,,2.0
DUSP23,Dusp23,54935,MGI:1915690,68440.0,,
DUSP26,Dusp26,78986,MGI:1914209,66959.0,,1.0
DUSP28,Dusp28,285193,MGI:1914696,67446.0,,
DUSP29,Dusp29,338599,MGI:3647127,435391.0,,
DUSP3,Dusp3,1845,MGI:1919599,72349.0,,1.0
DUSP4,Dusp4,1846,MGI:2442191,319520.0,,1.0
DUSP5,Dusp5,1847,MGI:2685183,240672.0,,1.0
DUSP6,Dusp6,1848,MGI:1914853,67603.0,1.0,2.0
DUSP7,Dusp7,1849,MGI:2387100,235584.0,,1.0
DUSP8,Dusp8,1850,MGI:106626,18218.0,,2.0
DUSP9,Dusp9,1852,MGI:2387107,75590.0,,1.0
DUT,Dut,1854,MGI:1346051,110074.0,1.0,1.0
DUXB,Duxbl1,100033411,MGI:1916048,278672.0,,
DVL2,Dvl2,1856,MGI:106613,13543.0,,2.0
DVL3,Dvl3,1857,MGI:108100,13544.0,1.0,2.0
DXO,Dxo,1797,MGI:1890444,112403.0,,
DYDC1,Dydc1,143241,MGI:1916746,69496.0,,
DYDC2,Dydc2,84332,MGI:1918450,71200.0,,
DYM,Dym,54808,MGI:1918480,69190.0,1.0,2.0
DYNC1H1,Dync1h1,1778,MGI:103147,13424.0,1.0,1.0
DYNC1I1,Dync1i1,1780,MGI:107743,13426.0,,
DYNC1I2,Dync1i2,1781,MGI:107750,13427.0,1.0,1.0
DYNC1LI1,Dync1li1,51143,MGI:2135610,235661.0,,2.0
DYNC1LI2,Dync1li2,1783,MGI:107738,234663.0,,1.0
DYNC2H1,Dync2h1,79659,MGI:107736,110350.0,1.0,2.0
DYNC2I1,Dync2i1,55112,MGI:2445085,217935.0,2.0,1.0
DYNC2I2,Dync2i2,89891,MGI:1919070,71820.0,2.0,1.0
DYNC2LI1,Dync2li1,51626,MGI:1913996,213575.0,2.0,2.0
DYNLL1,Dynll1,8655,MGI:1861457,56455.0,,2.0
DYNLL2,Dynll2,140735,MGI:1915347,68097.0,,
DYNLRB1,Dynlrb1,83658,MGI:1914318,67068.0,,1.0
DYNLRB2,Dynlrb2,83657,MGI:1922715,75465.0,,1.0
DYNLT2B,Dynlt2b,255758,MGI:1913311,66061.0,1.0,1.0
DYNLT3,Dynlt3,6990,MGI:1914367,67117.0,,
DYNLT4,Dynlt4,343521,MGI:3045358,242646.0,,0.0
DYNLT5,Dynlt5,200132,MGI:1914594,67344.0,,
DYRK1A,Dyrk1a,1859,MGI:1330299,13548.0,2.0,2.0
DYRK1B,Dyrk1b,9149,MGI:1330302,13549.0,1.0,2.0
DYRK2,Dyrk2,8445,MGI:1330301,69181.0,,2.0
DYRK3,Dyrk3,8444,MGI:1330300,226419.0,,0.0
DYRK4,Dyrk4,8798,MGI:1330292,101320.0,,
DYSF,Dysf,8291,MGI:1349385,26903.0,1.0,1.0
DYTN,Dytn,391475,MGI:2685061,241073.0,,1.0
DZANK1,Dzank1,55184,MGI:2139080,241688.0,,1.0
DZIP1,Dzip1,22873,MGI:1914311,66573.0,1.0,1.0
DZIP1L,Dzip1l,199221,MGI:1919757,72507.0,2.0,2.0
DZIP3,Dzip3,9666,MGI:1917433,224170.0,,0.0
E2F1,E2f1,1869,MGI:101941,13555.0,,2.0
E2F2,E2f2,1870,MGI:1096341,242705.0,,2.0
E2F3,E2f3,1871,MGI:1096340,13557.0,,2.0
E2F4,E2f4,1874,MGI:103012,104394.0,,2.0
E2F5,E2f5,1875,MGI:105091,13559.0,,2.0
E2F6,E2f6,1876,MGI:1354159,50496.0,,2.0
E2F7,E2f7,144455,MGI:1289147,52679.0,,1.0
E2F8,E2f8,79733,MGI:1922038,108961.0,,1.0
E4F1,E4f1,1877,MGI:109530,13560.0,,1.0
EAF1,Eaf1,85403,MGI:1921677,74427.0,,1.0
EAF2,Eaf2,55840,MGI:2146616,106389.0,,2.0
EAPP,Eapp,55837,MGI:1913516,66266.0,,
EARS2,Ears2,124454,MGI:1914667,67417.0,1.0,
EBAG9,Ebag9,9166,MGI:1859920,55960.0,,1.0
EBF1,Ebf1,1879,MGI:95275,13591.0,,2.0
EBF2,Ebf2,64641,MGI:894332,13592.0,,2.0
EBF3,Ebf3,253738,MGI:894289,13593.0,1.0,1.0
EBF4,Ebf4,57593,MGI:2385972,228598.0,,1.0
EBI3,Ebi3,10148,MGI:1354171,50498.0,,2.0
EBNA1BP2,Ebna1bp2,10969,MGI:1916322,69072.0,,2.0
EBP,Ebp,10682,MGI:107822,13595.0,2.0,1.0
EBPL,Ebpl,84650,MGI:1915427,68177.0,,
ECD,Ecd,11319,MGI:1917851,70601.0,,0.0
ECE1,Ece1,1889,MGI:1101357,230857.0,1.0,2.0
ECEL1,Ecel1,9427,MGI:1343461,13599.0,1.0,1.0
ECH1,Ech1,1891,MGI:1858208,51798.0,,1.0
ECHDC1,Echdc1,55862,MGI:1277169,52665.0,,
ECHDC2,Echdc2,55268,MGI:1289238,52430.0,,
ECHDC3,Echdc3,79746,MGI:1915106,67856.0,,
ECHS1,Echs1,1892,MGI:2136460,93747.0,1.0,1.0
ECI1,Eci1,1632,MGI:94871,13177.0,,1.0
ECM1,Ecm1,1893,MGI:103060,13601.0,1.0,1.0
ECM2,Ecm2,1842,MGI:3039578,407800.0,,
ECPAS,Ecpas,23392,MGI:2140220,230249.0,,1.0
ECRG4,Ecrg4,84417,MGI:1926146,78896.0,,2.0
ECSCR,Ecscr,641700,MGI:1915795,68545.0,,2.0
ECSIT,Ecsit,51295,MGI:1349469,26940.0,,1.0
ECT2,Ect2,1894,MGI:95281,13605.0,,1.0
ECT2L,Ect2l,345930,MGI:3641723,100045792.0,,
EDA,Eda,1896,MGI:1195272,13607.0,1.0,2.0
EDA2R,Eda2r,60401,MGI:2442860,245527.0,1.0,
EDAR,Edar,10913,MGI:1343498,13608.0,1.0,2.0
EDARADD,Edaradd,128178,MGI:1931001,171211.0,1.0,2.0
EDC3,Edc3,80153,MGI:2142951,353190.0,1.0,2.0
EDC4,Edc4,23644,MGI:2446249,234699.0,,1.0
EDDM13,Eddm13,100506374,MGI:3643580,627821.0,,
EDEM1,Edem1,9695,MGI:2180139,192193.0,,
EDEM2,Edem2,55741,MGI:1915540,108687.0,,
EDEM3,Edem3,80267,MGI:1914217,66967.0,1.0,1.0
EDF1,Edf1,8721,MGI:1891227,59022.0,,
EDIL3,Edil3,10085,MGI:1329025,13612.0,,2.0
EDN1,Edn1,1906,MGI:95283,13614.0,1.0,2.0
EDN2,Edn2,1907,MGI:95284,13615.0,,2.0
EDN3,Edn3,1908,MGI:95285,13616.0,1.0,1.0
EDNRA,Ednra,1909,MGI:105923,13617.0,2.0,2.0
EDNRB,Ednrb,1910,MGI:102720,13618.0,2.0,2.0
EDRF1,Edrf1,26098,MGI:1919831,214764.0,,
EEA1,Eea1,8411,MGI:2442192,216238.0,,1.0
EED,Eed,8726,MGI:95286,13626.0,1.0,1.0
EEF1A1,Eef1a1,1915,MGI:1096881,13627.0,,2.0
EEF1A2,Eef1a2,1917,MGI:1096317,13628.0,1.0,2.0
EEF1AKMT1,Eef1akmt1,221143,MGI:1915293,68043.0,,
EEF1AKMT2,Eef1akmt2,399818,MGI:1919346,72096.0,,1.0
EEF1AKMT3,Eef1akmt3,25895,MGI:3645330,100504608.0,,
EEF1AKMT4,Eef1akmt4,110599564,MGI:5903914,110599566.0,,
EEF1B2,Eef1b2,1933,MGI:1929520,55949.0,,1.0
EEF1D,Eef1d,1936,MGI:1913906,66656.0,,1.0
EEF1E1,Eef1e1,9521,MGI:1913393,66143.0,,1.0
EEF1G,Eef1g,1937,MGI:1914410,67160.0,,
EEF2,Eef2,1938,MGI:95288,13629.0,1.0,1.0
EEF2K,Eef2k,29904,MGI:1195261,13631.0,,1.0
EEFSEC,Eefsec,60678,MGI:2137092,65967.0,,
EEIG1,Eeig1,399665,MGI:2138935,98952.0,,0.0
EEIG2,Eeig2,284611,MGI:3036259,329739.0,,
EEPD1,Eepd1,80820,MGI:1914734,67484.0,,0.0
EFCAB10,Efcab10,100130771,MGI:1922290,75040.0,,
EFCAB11,Efcab11,90141,MGI:1926017,78767.0,,
EFCAB12,Efcab12,90288,MGI:2681834,212516.0,,
EFCAB13,Gm11639,124989,MGI:3651790,105242472.0,,
EFCAB14,Efcab14,9813,MGI:2442397,230648.0,,1.0
EFCAB15P,Efcab15,118568824,MGI:1916691,69441.0,,
EFCAB2,Efcab2,84288,MGI:1915476,68226.0,,0.0
EFCAB3,Efcab3,146779,MGI:1918144,70894.0,,0.0
EFCAB5,Efcab5,374786,MGI:2442440,319634.0,,1.0
EFCAB6,Efcab6,64800,MGI:1924877,77627.0,,0.0
EFCAB7,Efcab7,84455,MGI:2385199,230500.0,,1.0
EFCAB8,Efcab8,388795,MGI:3644206,100504221.0,,
EFCAB9,Efcab9,285588,MGI:1916556,69306.0,,1.0
EFCC1,Efcc1,79825,MGI:3611451,58229.0,,1.0
EFEMP1,Efemp1,2202,MGI:1339998,216616.0,1.0,2.0
EFEMP2,Efemp2,30008,MGI:1891209,58859.0,2.0,2.0
EFHB,Efhb,151651,MGI:3045296,211482.0,,1.0
EFHC1,Efhc1,114327,MGI:1919127,71877.0,1.0,1.0
EFHC2,Efhc2,80258,MGI:1921655,74405.0,,
EFHD1,Efhd1,80303,MGI:1921607,98363.0,,1.0
EFHD2,Efhd2,79180,MGI:106504,27984.0,,1.0
EFL1,Efl1,79631,MGI:2141969,101592.0,2.0,1.0
EFNA1,Efna1,1942,MGI:103236,13636.0,,1.0
EFNA2,Efna2,1943,MGI:102707,13637.0,,1.0
EFNA3,Efna3,1944,MGI:106644,13638.0,,1.0
EFNA4,Efna4,1945,MGI:106643,13639.0,,1.0
EFNA5,Efna5,1946,MGI:107444,13640.0,,2.0
EFNB1,Efnb1,1947,MGI:102708,13641.0,1.0,2.0
EFNB2,Efnb2,1948,MGI:105097,13642.0,,2.0
EFNB3,Efnb3,1949,MGI:109196,13643.0,,1.0
EFR3A,Efr3a,23167,MGI:1923990,76740.0,,1.0
EFR3B,Efr3b,22979,MGI:2444851,668212.0,,1.0
EFS,Efs,10278,MGI:105311,13644.0,,1.0
EFTUD2,Eftud2,9343,MGI:1336880,20624.0,1.0,2.0
EGF,Egf,1950,MGI:95290,13645.0,1.0,2.0
EGFEM1P,Egfem1,93556,MGI:1922990,75740.0,,1.0
EGFL6,Egfl6,25975,MGI:1858599,54156.0,,
EGFL7,Egfl7,51162,MGI:2449923,353156.0,,1.0
EGFL8,Egfl8,80864,MGI:1932094,81701.0,,1.0
EGFLAM,Egflam,133584,MGI:2146149,268780.0,,1.0
EGFR,Egfr,1956,MGI:95294,13649.0,1.0,2.0
EGLN1,Egln1,54583,MGI:1932286,112405.0,0.0,2.0
