entrez_id_human,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO,oe_lof_upper,pLI,mis_z
1665,13204.0,,1.0,0.105,1.0,5.6313
8449,69192.0,1.0,1.0,0.638,1.5996e-12,3.0787
54505,218629.0,,1.0,0.525,3.773e-09,1.9285
22907,72831.0,1.0,1.0,0.115,1.0,5.2961
55760,101437.0,,,0.888,1.6487e-09,1.2593
56919,216877.0,,1.0,0.678,9.1366e-06,0.46247
9704,71723.0,,0.0,0.768,6.5588e-13,-0.084434
60625,71715.0,,2.0,1.131,4.3653e-25,0.47724
170506,72162.0,,2.0,0.347,0.47221,1.8412
57647,208144.0,1.0,1.0,0.289,0.99252,1.8276
9785,64340.0,1.0,1.0,0.607,2.1124e-12,2.6725
79665,67487.0,,2.0,0.362,0.7556,3.0176
90957,106794.0,,,0.675,9.0569e-16,-0.96225
79132,80861.0,,1.0,1.102,3.2013e-13,0.51652
1659,217207.0,,2.0,0.495,9.1546e-07,5.0317
1660,13211.0,,1.0,0.105,1.0,5.8433
56616,66593.0,0.0,1.0,1.307,2.5722e-06,-1.1231
1729,13367.0,1.0,2.0,0.32,0.91507,1.6505
1730,54004.0,1.0,1.0,0.283,0.99443,1.8331
81624,56419.0,1.0,2.0,0.743,1.9877e-15,0.25724
23405,192119.0,1.0,2.0,0.166,1.0,4.2261
11083,23856.0,,2.0,0.187,1.0,1.0989
27292,66254.0,,,1.036,3.9098e-07,0.32042
1733,13370.0,1.0,1.0,0.558,0.58399,0.47876
1734,13371.0,,1.0,0.539,0.6196,0.93458
1735,107585.0,,1.0,0.645,0.62331,1.9723
64150,353504.0,,,,,
23181,64451.0,,1.0,0.354,0.11301,2.6228
57609,239667.0,1.0,1.0,0.266,0.99924,3.1809
22982,208440.0,,2.0,0.149,1.0,4.6684
388650,67266.0,,1.0,,,
138311,56279.0,,,,,
125704,240479.0,,1.0,,,
205428,68861.0,,,,,
79742,75905.0,,1.0,,,
148252,208666.0,,,0.962,0.388,2.0652
54769,68203.0,,,0.813,0.47802,1.9643
22894,72662.0,,1.0,1.006,1.2693999999999998e-21,0.69306
115752,213550.0,,,0.924,1.4172e-18,0.93413
129563,208718.0,2.0,2.0,0.325,0.944,0.94426
27185,244667.0,1.0,2.0,0.789,1.6756e-06,0.41037
84976,68897.0,2.0,2.0,0.596,8.8581e-08,0.93012
85455,214240.0,,,0.405,0.19897,0.91125
57540,242748.0,,2.0,,,
85458,330938.0,,1.0,0.75,7.3213e-11,1.4133
1736,245474.0,2.0,2.0,0.191,0.99916,3.3994
22943,13380.0,1.0,2.0,0.728,0.17423,0.17593
27123,56811.0,,1.0,0.471,0.75318,0.41509
27122,50781.0,,1.0,1.049,4.1049e-06,0.802
27121,234130.0,,1.0,1.247,0.00076744,0.2263
27120,50722.0,,1.0,1.428,0.00039771,-0.15626
1737,235339.0,1.0,1.0,0.863,2.2998e-08,0.41685
10395,50768.0,1.0,2.0,0.258,0.99948,-2.931
1738,13382.0,1.0,1.0,0.545,0.0095142,1.0981
9940,320256.0,1.0,1.0,0.911,2.1303e-35,-0.49913
220107,239133.0,,,1.6,0.18452,0.73024
1739,13383.0,1.0,2.0,0.286,0.99393,1.4957
1740,23859.0,,1.0,0.338,0.70796,2.0762
1741,53310.0,1.0,1.0,0.09,0.99999,2.8769
1742,13385.0,1.0,2.0,0.238,0.99954,4.933
9231,71228.0,,1.0,0.262,0.99948,2.5887
9229,224997.0,,1.0,0.254,0.99875,3.2012
9228,244310.0,,1.0,0.199,0.99989,-0.99638
58512,242667.0,,1.0,0.136,0.99998,2.6275
22839,228836.0,,1.0,0.287,0.99248,2.7554
9787,218977.0,,1.0,0.899,1.1806e-14,0.10843
8788,13386.0,2.0,2.0,0.714,0.034576,0.58304
65989,106565.0,,1.0,0.458,0.77915,1.9267
28514,13388.0,2.0,2.0,0.095,0.99999,1.8154
10683,13389.0,1.0,2.0,0.873,5.3576e-05,0.32947
54567,54485.0,2.0,2.0,0.188,0.99982,2.7062
1743,78920.0,1.0,1.0,0.449,0.48474,0.58464
1745,13390.0,,2.0,0.293,0.96232,1.8172
1746,13392.0,,2.0,0.254,0.97847,0.94875
1747,13393.0,1.0,1.0,0.97,0.0025519,0.95718
1748,13394.0,1.0,,1.067,0.016921,-0.019714
1749,13395.0,1.0,2.0,0.68,0.21842,0.038744
1750,13396.0,1.0,2.0,0.378,0.92126,1.1694
285987,320038.0,,0.0,,,
90871,66928.0,,,,,
55101,66349.0,,,,,
27109,68055.0,,0.0,,,
55929,66233.0,,1.0,0.548,0.041133,2.2939
1755,12945.0,,1.0,1.08,4.476e-63,-2.1858
375940,71395.0,,1.0,,,
127343,140477.0,,1.0,0.369,0.92957,0.83056
11144,13404.0,,1.0,0.771,5.0628e-05,1.2676
1756,13405.0,1.0,2.0,0.154,1.0,-2.4322
29958,74129.0,1.0,1.0,1.173,2.0503e-24,0.56289
93099,73712.0,,0.0,1.055,8.3445e-13,0.19797
1758,13406.0,1.0,2.0,1.143,1.4881e-07,0.2734
1760,13400.0,2.0,1.0,0.512,0.038339,0.28488
1761,50796.0,1.0,1.0,0.479,0.7387,-0.43823
10655,226049.0,,1.0,0.757,0.0096606,-2.0617
58524,240590.0,1.0,1.0,1.172,6.1531e-06,-1.6912
63951,242523.0,,1.0,1.166,6.3708e-06,-1.1751
63950,242620.0,,1.0,0.376,0.91608,1.4027
63948,56296.0,,1.0,0.466,0.82857,1.0603
63946,71241.0,,1.0,0.444,0.73104,0.91367
9988,23857.0,,2.0,0.317,0.96706,2.2024
2039,13829.0,,0.0,0.365,0.90082,1.255
1762,13401.0,,,0.515,0.36917,2.4078
1657,240283.0,,,0.202,1.0,-0.48851
23312,235380.0,1.0,2.0,0.158,1.0,2.3662
1763,327762.0,1.0,1.0,0.927,1.2748e-18,0.73564
123872,68270.0,1.0,1.0,1.0,8.4672e-12,-1.9871
116143,103784.0,,,,,
23639,54562.0,1.0,2.0,,,
55172,109065.0,1.0,2.0,1.068,6.4811e-09,-0.25222
352909,436022.0,1.0,1.0,0.987,5.5391e-08,0.41196
161582,67685.0,1.0,2.0,,,
54919,433956.0,1.0,,,,
146562,74684.0,,,,,
25943,228602.0,,0.0,,,
25981,110084.0,1.0,1.0,0.478,1.4983e-26,1.2102
196385,56087.0,0.0,1.0,0.687,1.3846e-57,1.5457
8701,13411.0,1.0,2.0,0.674,2.5389e-58,-5.6082
201625,110083.0,,,1.12,9.0946e-10,0.61784
127602,240960.0,,,1.517,2.6938e-16,1.0233
8632,69926.0,0.0,1.0,0.75,1.9559e-63,-3.1279
146754,327954.0,0.0,1.0,0.563,1.2998e-44,1.883
55567,381917.0,,,0.798,1.5364e-64,0.029906
1767,110082.0,1.0,2.0,0.695,4.8607000000000005e-64,-0.77081
1768,330355.0,,1.0,0.573,1.1201e-36,3.5535
1769,13417.0,0.0,1.0,0.675,1.1489e-60,1.207
1770,237806.0,1.0,1.0,0.722,3.0547e-60,-0.042898
27019,68922.0,1.0,2.0,0.725,2.4183e-08,-0.2925
64446,432611.0,1.0,1.0,0.982,9.5317e-13,0.42282
126820,242253.0,,,,,
79819,242584.0,,,,,
55259,320662.0,,1.0,,,
3301,15502.0,,1.0,0.542,0.090813,2.2318
10294,56445.0,,1.0,0.211,0.99796,2.4788
9093,83945.0,,2.0,0.59,0.0098017,-0.38635
55466,58233.0,,1.0,0.714,0.0020027,0.93524
3337,81489.0,,,0.853,0.039437,0.13135
51726,67838.0,1.0,1.0,0.518,0.22551,1.7723
54788,56709.0,,1.0,0.494,0.44012,0.57969
374407,69387.0,1.0,,0.783,0.0028524,0.6776
79982,70604.0,,1.0,0.351,0.93874,1.6889
3300,56812.0,1.0,0.0,1.027,5.444e-05,0.72142
414061,15504.0,,1.0,,,
11080,67035.0,,1.0,0.829,0.016227,1.2077
25822,56323.0,,0.0,0.587,0.20629,3.1489
10049,23950.0,1.0,1.0,0.397,0.85436,1.1745
150353,57755.0,,1.0,1.867,8.592e-09,-0.76377
165721,56691.0,,,1.304,0.095207,-0.5171
4189,27362.0,,2.0,0.705,0.36507,-0.4555
64215,13418.0,,,0.822,1.3254e-08,0.51072
54431,66861.0,,1.0,0.631,1.1869e-08,-0.10771
55735,230935.0,,2.0,0.244,0.99893,1.8474
56521,30045.0,1.0,1.0,1.341,2.0723e-06,0.063487
23317,235567.0,1.0,1.0,0.197,1.0,2.2836
85406,74330.0,,1.0,0.089,0.99999,1.5694
29103,66148.0,,2.0,1.889,1.682e-10,-0.42112
23341,214063.0,,1.0,0.783,3.6232e-11,0.37401
55192,69408.0,,1.0,0.712,0.0020308,0.269
202052,76594.0,,0.0,1.0,4.8219e-08,1.3339
27000,22791.0,,1.0,0.292,0.99102,1.5202
134218,78244.0,2.0,1.0,0.72,2.1006e-07,0.25465
79962,72778.0,,,1.541,2.9031e-06,-0.13688
120526,99349.0,,1.0,1.815,5.0103e-07,0.66038
51277,217378.0,,1.0,0.894,0.0012809,0.48433
54943,246738.0,,0.0,1.389,1.6455e-08,0.015405
5611,100037258.0,1.0,2.0,0.516,0.017493,1.7141
84277,66114.0,2.0,1.0,1.416,0.023092,-1.0791
3338,57431.0,,,1.727,1.8113e-10,-0.12858
80331,13002.0,1.0,2.0,0.48,0.81216,1.7906
85479,66326.0,,1.0,1.583,2.2936e-06,0.26563
285126,231098.0,,1.0,1.55,5.8532e-05,0.055115
9829,72685.0,1.0,1.0,0.222,0.99986,1.6003
7266,56354.0,,1.0,0.291,0.99007,2.5078
22826,68598.0,,1.0,0.587,0.050961,1.5569
23234,108671.0,,1.0,0.867,0.0045264,0.1208
83544,105000.0,1.0,2.0,0.945,0.0088801,1.1888
10126,54152.0,1.0,1.0,1.702,0.0028273,0.44555
7802,75563.0,,,1.512,4.1201e-11,0.01539
1773,13419.0,1.0,2.0,1.948,6.980099999999999e-21,-2.5455
1774,69537.0,,0.0,0.685,0.38833,0.6932
1775,66705.0,,2.0,1.395,3.3152e-07,-0.34116
1776,13421.0,2.0,2.0,1.123,3.0012e-05,-0.02551
1777,13423.0,1.0,2.0,0.884,0.00045225,0.64377
58511,56629.0,,1.0,1.633,3.6644e-16,0.15509
373863,213236.0,,2.0,0.55,0.43615,2.2217
92737,227325.0,,1.0,0.439,0.1859,0.5649
144132,77505.0,0.0,1.0,0.807,1.2016e-72,3.4791
728489,52838.0,,,1.873,0.00024737,-0.87397
1759,13429.0,1.0,2.0,0.252,0.99917,5.1795
10059,74006.0,2.0,2.0,0.505,0.00056753,3.8282
1785,13430.0,2.0,2.0,0.18,0.99998,3.4829
26052,103967.0,,1.0,0.483,0.0024197,2.6955
23268,71972.0,0.0,2.0,0.721,5.7164e-17,0.65112
1786,13433.0,1.0,2.0,0.143,1.0,4.9903
1788,13435.0,2.0,2.0,1.581,7.3538e-39,3.4465
1789,13436.0,2.0,2.0,0.375,0.19964,1.5
29947,54427.0,,2.0,1.297,8.415e-13,0.10302
23549,13437.0,,1.0,0.93,3.1627e-08,0.36662
10591,381101.0,,,1.265,0.032074,0.63792
1791,21673.0,,1.0,1.013,2.9548e-10,-0.46636
116092,76233.0,,1.0,0.42,0.7272,2.1237
30836,99480.0,,,0.904,1.3493e-08,0.57356
8448,13446.0,,1.0,0.69,0.0067028,1.0885
8447,13447.0,,0.0,1.065,0.017055,1.6732
390213,60425.0,,,,,
1793,330662.0,,2.0,0.341,0.0068117,2.4128
55619,210293.0,,1.0,0.387,2.5524e-06,1.8796
139818,75974.0,,1.0,0.373,0.012097,2.6842
1794,94176.0,1.0,2.0,0.261,0.99969,3.9399
1795,208869.0,1.0,1.0,0.158,1.0,3.9356
9732,238130.0,,1.0,0.301,0.82562,2.5162
80005,68813.0,,1.0,0.441,2.8994e-09,1.0495
57572,319899.0,2.0,1.0,0.717,1.2563e-26,1.4347
85440,67299.0,1.0,2.0,0.379,6.358e-06,3.4194
81704,76088.0,1.0,1.0,0.477,1.487e-11,-2.5444
23348,105445.0,,1.0,0.191,1.0,3.0983
83475,102115.0,1.0,2.0,1.084,0.015986,0.94095
1796,13448.0,,2.0,0.636,0.029002,0.092633
9046,13449.0,,1.0,1.071,1.2082e-05,-0.86356
79930,27261.0,,1.0,0.796,0.00090501,0.36432
55715,114255.0,,0.0,0.602,0.091531,1.0842
55816,76829.0,,,0.834,0.00022609,0.91656
220164,623279.0,,0.0,0.551,0.15534,1.3467
285489,231134.0,1.0,2.0,0.934,0.00010263,-2.5482
22845,227697.0,2.0,1.0,0.899,0.0012393,0.97652
57171,57170.0,,,0.608,0.17497,1.7587
29980,60364.0,1.0,0.0,0.907,1.319e-07,0.24311
23033,320615.0,,1.0,,,
9980,70028.0,,1.0,,,
84444,208266.0,,2.0,0.118,1.0,2.7249
1798,13478.0,2.0,1.0,1.082,1.117e-05,1.4267
25911,226162.0,,2.0,1.175,0.00028791,0.27924
1800,13479.0,,,1.312,3.473e-10,-1.115
64174,319446.0,,,1.318,3.2234e-10,0.33115
64180,71854.0,,1.0,1.276,5.2742e-10,1.0149
8193,29861.0,,0.0,0.285,0.99049,3.0732
5977,19708.0,2.0,2.0,0.161,0.99985,2.8982
8110,70127.0,,1.0,0.595,0.020501,1.1488
1801,116905.0,1.0,2.0,1.372,8.0168e-17,-0.17769
1802,67728.0,1.0,0.0,0.948,9.0918e-06,0.75887
51611,69740.0,1.0,,1.269,8.1083e-07,0.48136
89978,66632.0,,1.0,1.079,1.1419e-05,0.61419
92715,67228.0,,,1.217,1.8603e-08,0.00072464
8813,13480.0,2.0,1.0,0.873,0.00016237,0.37836
8818,13481.0,2.0,1.0,1.124,0.31786,0.60444
54344,68563.0,1.0,0.0,1.403,0.23318,0.41583
57628,269109.0,,,0.178,0.99999,1.2238
10072,75221.0,,2.0,0.807,6.7954e-11,1.2864
1803,13482.0,,2.0,0.616,7.2797e-09,0.79137
1804,13483.0,1.0,0.0,0.377,0.33997,2.2438
29952,83768.0,,,1.605,3.9946e-22,-1.1601
54878,74388.0,,1.0,0.269,0.99791,2.3563
91039,224897.0,1.0,2.0,0.298,0.98708,2.6594
151871,73703.0,,1.0,1.355,4.7882e-09,0.16422
359787,73708.0,,2.0,0.892,0.21667,-0.2533
55211,73693.0,,1.0,0.948,0.00029363,0.34295
1805,56429.0,,1.0,1.228,4.2743e-06,0.076266
23333,244745.0,,1.0,0.556,0.00013176,1.3803
147991,233115.0,,1.0,0.657,2.8534e-07,1.672
286148,381510.0,,,1.074,1.4233999999999998e-21,0.57323
84661,66310.0,,1.0,0.978,0.17695,1.4653
1806,99586.0,1.0,1.0,1.005,3.3686e-22,-0.21667
1807,64705.0,1.0,,1.169,2.785e-11,0.33473
1808,12934.0,,0.0,0.274,0.99375,3.8756
1809,22240.0,,1.0,0.221,0.99887,2.4778
10570,26757.0,,0.0,0.889,1.634e-08,1.1463
56896,65254.0,1.0,1.0,0.113,0.99991,3.0829
165545,93838.0,,,1.143,5.0034e-20,0.81224
1810,13486.0,,,0.368,0.92117,2.2338
55332,71712.0,,1.0,0.672,0.22771,1.3219
128338,67171.0,1.0,0.0,1.077,0.0001357,0.45368
10589,66556.0,,1.0,0.795,0.1299,0.86661
374946,70433.0,,1.0,1.527,1.8935e-10,1.3212
92749,381738.0,1.0,2.0,1.041,8.3157e-20,-0.046822
83450,74665.0,,1.0,,,
84229,330830.0,,1.0,,,
1812,13488.0,,2.0,0.307,0.9555,2.2559
1813,13489.0,1.0,2.0,0.439,0.74709,2.6245
1814,13490.0,1.0,2.0,0.807,0.0023694,1.4698
1815,13491.0,1.0,1.0,1.86,9.3362e-09,-2.0004
1816,13492.0,1.0,1.0,1.936,1.348e-16,-0.44594
4733,13494.0,,1.0,0.53,0.32895,2.2079
1819,13495.0,,1.0,0.886,5.2108e-07,1.8224
644168,107751.0,,1.0,1.215,0.00023988,0.21645
29102,14000.0,,2.0,0.347,0.093176,3.9842
1821,13497.0,,0.0,0.628,3.7475e-06,1.6995
1823,13505.0,,1.0,0.947,3.4979e-16,-0.095256
1824,13506.0,1.0,1.0,0.689,5.1749e-08,0.37261
1825,13507.0,1.0,1.0,1.196,2.2847999999999998e-21,-0.64799
1826,13508.0,,2.0,0.189,1.0,3.2228
57453,114873.0,,1.0,0.165,1.0,3.15
79075,72107.0,,1.0,0.668,0.0084752,1.1747
29940,212898.0,2.0,1.0,0.377,0.6331,2.0252
92126,319901.0,,0.0,0.568,7.2945e-06,1.0596
1829,13511.0,1.0,2.0,0.79,2.7913e-10,0.2964
1830,13512.0,1.0,2.0,1.09,1.4584e-20,0.45957
147409,16769.0,1.0,2.0,0.821,5.9129e-13,-1.0163
79980,66934.0,,,1.062,8.8514e-08,0.67831
1832,109620.0,2.0,2.0,0.26,0.99978,0.59515
1834,666279.0,1.0,2.0,1.174,1.1191e-07,1.1036
667,13518.0,2.0,2.0,0.18,1.0,2.2208
11034,56431.0,,1.0,0.721,0.55116,1.2326
25778,213452.0,1.0,0.0,0.371,0.51262,1.5861
92675,66044.0,,,1.041,0.0018054,1.1777
112487,328092.0,,,1.657,0.00075939,0.75987
401124,100322896.0,,,0.828,3.3986e-07,0.98873
51514,76843.0,,1.0,0.496,0.0033019,1.7777
1837,13527.0,1.0,2.0,0.368,0.63459,1.4204
1838,13528.0,,1.0,0.79,2.7969e-10,0.56726
84062,94245.0,1.0,2.0,0.984,6.8375e-06,-0.24422
56986,69185.0,,,1.677,2.8135e-10,-0.049887
285605,68857.0,,,1.605,2.8104e-09,-1.3692
1840,14357.0,,2.0,0.69,0.00098982,2.7416
113878,74198.0,,,0.571,0.028903,0.93132
196403,80904.0,,0.0,0.413,0.88755,2.1412
151636,209200.0,,1.0,0.783,5.2697e-06,0.33023
23220,207521.0,,2.0,0.482,0.21699,1.6678
1841,21915.0,1.0,,1.538,6.1537e-05,0.2506
344595,68190.0,,,,,
53905,99439.0,,,0.939,6.2238e-33,0.88638
50506,214593.0,1.0,2.0,1.27,4.5032e-56,-1.17
90527,213696.0,,,0.977,7.5867e-05,0.72109
405753,66811.0,1.0,2.0,1.924,1.2666e-15,-1.0479
64118,68730.0,,,0.965,5.726e-10,0.8545
54920,66369.0,,1.0,0.908,3.7906e-11,0.60491
56931,224907.0,,,0.943,2.1445e-11,1.5319
11062,71916.0,,,1.114,3.1791e-05,0.75046
1843,19252.0,,2.0,0.917,0.010151,1.7176
11221,63953.0,,1.0,0.429,0.8335,1.1913
8446,72102.0,,1.0,1.091,8.4923e-07,0.42406
11266,80915.0,,1.0,0.894,0.00013856,0.5801
51207,27389.0,,1.0,1.292,1.132e-05,0.32208
11072,56405.0,,2.0,1.167,0.12114,1.4505
128853,252864.0,,0.0,1.496,3.7139e-06,-0.39665
80824,70686.0,,2.0,0.502,0.088867,0.88953
150290,75219.0,,1.0,1.17,0.12048,0.10744
142679,68082.0,,,1.239,0.010044,-0.09025
1844,13537.0,,1.0,1.612,4.4697e-05,0.084728
63904,73547.0,,,1.957,0.0003235,0.52005
56940,105352.0,,2.0,0.934,0.0093421,0.45063
54935,68440.0,,,1.692,0.000666,0.29678
78986,66959.0,,1.0,1.225,0.00023011,1.2105
285193,67446.0,,,1.618,0.17995,-1.0538
338599,435391.0,,,,,
1845,72349.0,,1.0,0.837,0.46156,1.1311
1846,319520.0,,1.0,0.419,0.88152,1.4902
1847,240672.0,,1.0,0.92,0.0033227,0.69397
1848,67603.0,1.0,2.0,0.261,0.97603,1.2166
1849,235584.0,,1.0,0.503,0.69024,2.5708
1850,18218.0,,2.0,0.498,0.69975,2.3291
1852,75590.0,,1.0,0.529,0.81981,1.323
1854,110074.0,1.0,1.0,1.12,0.0012744,1.1578
100033411,278672.0,,,,,
1856,13543.0,,2.0,0.657,1.3576e-05,0.32198
1857,13544.0,1.0,2.0,0.422,0.38544,2.3193
1797,112403.0,,,1.308,3.6417e-10,0.91096
143241,69496.0,,,1.197,0.00026003,0.2082
84332,71200.0,,,1.635,0.0034876,0.41012
54808,69190.0,1.0,2.0,0.905,3.5939e-13,0.23917
1778,13424.0,1.0,1.0,0.08,1.0,10.967
1780,13426.0,,,0.678,1.7637e-07,2.2135
1781,13427.0,1.0,1.0,0.769,1.0648e-08,2.4516
51143,235661.0,,2.0,0.328,0.96348,1.0395
1783,234663.0,,1.0,0.302,0.98346,1.8932
79659,110350.0,1.0,2.0,0.576,1.1366e-44,0.90927
55112,217935.0,2.0,1.0,,,
89891,71820.0,2.0,1.0,,,
51626,213575.0,2.0,2.0,1.129,3.154e-09,-0.32613
8655,56455.0,,2.0,0.759,0.6983,2.0127
140735,68097.0,,,0.666,0.74311,2.0108
83658,67068.0,,1.0,1.021,0.16147,0.84464
83657,75465.0,,1.0,1.843,6.1715e-05,-0.91865
255758,66061.0,1.0,1.0,,,
6990,67117.0,,,0.715,0.71894,0.11749
343521,242646.0,,0.0,,,
200132,67344.0,,,,,
1859,13548.0,2.0,2.0,0.214,0.99967,3.3441
9149,13549.0,1.0,2.0,0.323,0.96905,1.8452
8445,69181.0,,2.0,0.17,0.99751,1.952
8444,226419.0,,0.0,1.067,3.5842e-06,0.18561
8798,101320.0,,,1.508,1.7785e-18,-0.25111
8291,26903.0,1.0,1.0,0.734,3.6528e-33,0.038903
391475,241073.0,,1.0,1.291,5.718800000000001e-19,-0.39378
55184,241688.0,,1.0,1.167,5.303399999999999e-21,-0.13537
22873,66573.0,1.0,1.0,1.03,3.1283e-20,0.95379
199221,72507.0,2.0,2.0,1.297,2.3897e-25,0.10107
9666,224170.0,,0.0,0.645,1.6537e-13,0.71181
1869,13555.0,,2.0,0.225,0.9877,2.0673
1870,242705.0,,2.0,0.561,0.25505,0.99688
1871,13557.0,,2.0,0.349,0.9458,1.5902
1874,104394.0,,2.0,0.49,0.45258,1.085
1875,13559.0,,2.0,0.362,0.935,0.86055
1876,50496.0,,2.0,0.684,0.10158,0.92156
144455,52679.0,,1.0,0.285,0.99317,1.6261
79733,108961.0,,1.0,0.361,0.81778,0.8138
1877,13560.0,,1.0,0.476,0.080072,1.3467
85403,74427.0,,1.0,0.766,0.06149,1.0124
55840,106389.0,,2.0,1.454,2.2166e-07,0.24846
55837,66266.0,,,1.51,2.2259e-10,0.028676
124454,67417.0,1.0,,1.021,1.1238e-08,0.10769
9166,55960.0,,1.0,0.728,0.077101,0.96859
1879,13591.0,,2.0,0.256,0.99697,3.378
64641,13592.0,,2.0,0.193,0.99976,2.11
253738,13593.0,1.0,1.0,0.15,0.99993,3.6113
57593,228598.0,,1.0,0.704,0.0003154,1.8128
10148,50498.0,,2.0,0.841,0.10797,-0.27562
10969,69072.0,,2.0,1.089,1.3668e-09,0.26613
10682,13595.0,2.0,1.0,0.342,0.93645,1.4942
84650,68177.0,,,1.481,7.8199e-05,1.0234
11319,70601.0,,0.0,0.933,2.3368e-12,0.38471
1889,230857.0,1.0,2.0,0.321,0.95987,2.3066
9427,13599.0,1.0,1.0,0.831,4.7923e-13,0.47844
1891,51798.0,,1.0,1.13,6.1604e-07,0.043637
55862,52665.0,,,1.519,5.5968e-09,0.65165
55268,52430.0,,,1.254,1.55e-10,0.093749
79746,67856.0,,,1.737,4.7572e-06,-0.19014
1892,93747.0,1.0,1.0,0.956,0.00087731,0.8627
1632,13177.0,,1.0,1.837,1.5853e-12,-0.42183
1893,13601.0,1.0,1.0,1.126,4.6627e-14,-0.22393
1842,407800.0,,,0.922,3.333e-09,0.69687
23392,230249.0,,1.0,,,
84417,78896.0,,2.0,,,
641700,68545.0,,2.0,1.793,0.00042521,0.77461
51295,26940.0,,1.0,0.985,6.764e-06,0.18438
1894,13605.0,,1.0,0.657,8.0837e-10,1.7412
345930,100045792.0,,,1.5,7.8004e-48,0.11061
1896,13607.0,1.0,2.0,0.266,0.97391,1.7843
60401,245527.0,1.0,,1.339,0.00054689,-0.20526
10913,13608.0,1.0,2.0,0.906,1.3242e-06,0.72828
128178,171211.0,1.0,2.0,1.153,0.0003182,1.1424
80153,353190.0,1.0,2.0,0.646,0.026011,2.0487
23644,234699.0,,1.0,0.36,0.1061,3.2857
100506374,627821.0,,,,,
9695,192193.0,,,1.088,1.0594e-13,0.37029
55741,108687.0,,,0.777,6.8274e-07,1.5385
80267,66967.0,1.0,1.0,0.463,0.0024686,1.2175
8721,59022.0,,,0.509,0.77742,1.5561
10085,13612.0,,2.0,0.63,0.00014584,1.1643
1906,13614.0,1.0,2.0,0.635,0.45504,0.16949
1907,13615.0,,2.0,1.016,0.060323,0.12899
1908,13616.0,1.0,1.0,0.964,0.024568,-0.93895
1909,13617.0,2.0,2.0,0.254,0.99158,2.8025
1910,13618.0,2.0,2.0,0.593,0.0092419,1.1831
26098,214764.0,,,0.402,0.0043677,2.7017
8411,216238.0,,1.0,0.304,0.92875,1.3779
8726,13626.0,1.0,1.0,0.187,0.99929,2.7345
1915,13627.0,,2.0,0.293,0.97863,3.723
1917,13628.0,1.0,2.0,0.186,0.99558,4.8166
221143,68043.0,,,,,
399818,72096.0,,1.0,,,
25895,100504608.0,,,,,
110599564,110599566.0,,,,,
1933,55949.0,,1.0,0.753,0.066287,0.32688
1936,66656.0,,1.0,0.838,8.9931e-07,-0.082006
9521,66143.0,,1.0,0.916,0.082607,0.52136
1937,67160.0,,,0.173,0.99967,2.5006
1938,13629.0,1.0,1.0,0.172,0.99995,4.8778
29904,13631.0,,1.0,1.081,8.3628e-20,0.61295
60678,65967.0,,,1.181,2.6975e-08,0.63453
399665,98952.0,,0.0,,,
284611,329739.0,,,,,
80820,67484.0,,0.0,0.581,0.054875,1.3303
100130771,75040.0,,,1.279,0.0089932,0.43942
90141,78767.0,,,1.223,0.00023166,-0.43966
90288,212516.0,,,0.782,1.5401e-05,0.44506
124989,105242472.0,,,1.366,6.4531e-32,1.0015
9813,230648.0,,1.0,0.955,7.7776e-08,0.39437
118568824,69441.0,,,,,
84288,68226.0,,0.0,1.544,5.9198e-07,-0.25449
146779,70894.0,,0.0,1.015,3.4807e-09,0.75929
374786,319634.0,,1.0,0.842,4.1975e-23,0.89029
64800,77627.0,,0.0,1.158,1.1933000000000001e-45,-0.25667
84455,230500.0,,1.0,1.192,2.6115e-17,1.0339
388795,100504221.0,,,0.766,0.00015144,1.2029
285588,69306.0,,1.0,1.757,0.00010712,1.0238
79825,58229.0,,1.0,1.182,1.0453e-07,0.7225
2202,216616.0,1.0,2.0,0.153,0.99992,1.8234
30008,58859.0,2.0,2.0,0.601,0.0081938,0.97596
151651,211482.0,,1.0,1.24,5.7973000000000006e-24,-0.24206
114327,71877.0,1.0,1.0,1.205,1.8959e-17,0.14054
80258,74405.0,,,0.147,0.9991,0.62188
80303,98363.0,,1.0,1.492,0.0051487,0.12777
79180,27984.0,,1.0,1.275,0.0090981,0.96348
79631,101592.0,2.0,1.0,,,
1942,13636.0,,1.0,0.63,0.46263,0.83281
1943,13637.0,,1.0,1.192,0.038008,1.2495
1944,13638.0,,1.0,0.802,0.12599,0.74714
1945,13639.0,,1.0,1.464,0.00035006,0.76031
1946,13640.0,,2.0,0.296,0.96051,1.5151
1947,13641.0,1.0,2.0,0.349,0.93251,1.5909
1948,13642.0,,2.0,0.222,0.98845,1.8274
1949,13643.0,,1.0,0.607,0.3205,1.574
23167,76740.0,,1.0,0.77,4.8097e-11,0.79634
22979,668212.0,,1.0,0.436,0.024122,4.2618
10278,13644.0,,1.0,1.219,1.8222e-08,0.38498
9343,20624.0,1.0,2.0,0.094,1.0,4.0264
1950,13645.0,1.0,2.0,0.74,8.5294e-17,0.93836
93556,75740.0,,1.0,,,
25975,54156.0,,,1.286,9.9818e-13,0.6372
51162,353156.0,,1.0,1.919,5.5498e-18,-0.31889
80864,81701.0,,1.0,1.174,1.1262e-07,0.77434
133584,268780.0,,1.0,0.927,3.7564e-19,0.33447
1956,13649.0,1.0,2.0,0.349,0.36837,1.8734
